timestamp,status
2026-04-13T00:26:02.554288,RUNNING
1776029222,BROKEN
1776029282,IDLE
1776029342,BROKEN
1776029402,BROKEN
2026-04-13T00:31:02.554288,RUNNING
2026-04-13T00:32:02.554288,IDLE
1776029582,RUNNING
1776029642,IDLE
1776029702,BROKEN
1776029762,IDLE
1776029822,BROKEN
1776029882,IDLE
1776029942,BROKEN
2026-04-13T00:40:02.554288,RUNNING
2026-04-13T00:41:02.554288,BROKEN
2026-04-13T00:42:02.554288,RUNNING
1776030182,BROKEN
2026-04-13T00:44:02.554288,BROKEN
1776030302,BROKEN
2026-04-13T00:46:02.554288,RUNNING
1776030422,RUNNING
2026-04-13T00:48:02.554288,BROKEN
2026-04-13T00:49:02.554288,IDLE
2026-04-13T00:50:02.554288,BROKEN
1776030662,BROKEN
2026-04-13T00:52:02.554288,IDLE
1776030782,RUNNING
2026-04-13T00:54:02.554288,IDLE
2026-04-13T00:55:02.554288,IDLE
1776030962,BROKEN
1776031022,BROKEN
2026-04-13T00:58:02.554288,BROKEN
1776031142,RUNNING
1776031202,IDLE
1776031262,BROKEN
2026-04-13T01:02:02.554288,BROKEN
1776031382,IDLE
2026-04-13T01:04:02.554288,IDLE
2026-04-13T01:05:02.554288,BROKEN
1776031562,IDLE
2026-04-13T01:07:02.554288,IDLE
2026-04-13T01:08:02.554288,RUNNING
2026-04-13T01:09:02.554288,RUNNING
1776031802,RUNNING
2026-04-13T01:11:02.554288,RUNNING
1776031922,RUNNING
2026-04-13T01:13:02.554288,IDLE
1776032042,RUNNING
1776032102,BROKEN
1776032162,BROKEN
1776032222,BROKEN
2026-04-13T01:18:02.554288,IDLE
2026-04-13T01:19:02.554288,RUNNING
2026-04-13T01:20:02.554288,IDLE
1776032462,BROKEN
1776032522,BROKEN
2026-04-13T01:23:02.554288,IDLE
1776032642,BROKEN
1776032702,IDLE
2026-04-13T01:26:02.554288,IDLE
9999-99-99T99:99:99,IDLE
2026-04-13T01:28:02.554288,IDLE
2026-04-13T01:29:02.554288,UNKNOWN_STATUS
1776033002,RUNNING
2026-04-13T01:31:02.554288,IDLE
1776033122,IDLE
1776033182,BROKEN
2026-04-13T01:34:02.554288,BROKEN
2026-04-13T01:35:02.554288,RUNNING
2026-04-13T01:36:02.554288,RUNNING
1776033422,IDLE
1776033482,IDLE
1776033542,IDLE
2026-04-13T01:40:02.554288,IDLE
,IDLE
2026-04-13T01:42:02.554288,BROKEN
2026-04-13T01:43:02.554288,IDLE
1776033842,BROKEN
2026-04-13T01:45:02.554288,RUNNING
2026-04-13T01:46:02.554288,IDLE
2026-04-13T01:47:02.554288,RUNNING
2026-04-13T01:48:02.554288
1776034142,RUNNING
2026-04-13T01:50:02.554288,IDLE
2026-04-13T01:51:02.554288,BROKEN
2026-04-13T01:52:02.554288,BROKEN
1776034382,BROKEN
2026-04-13T01:54:02.554288,IDLE
2026-04-13T01:55:02.554288,IDLE
2026-04-13T01:56:02.554288,BROKEN
1776034622,IDLE
2026-04-13T01:58:02.554288,BROKEN
1776034742,RUNNING
2026-04-13T02:00:02.554288,BROKEN
2026-04-13T02:01:02.554288,BROKEN
2026-04-13T02:02:02.554288,IDLE
1776034982,RUNNING
2026-04-13T02:04:02.554288,IDLE
2026-04-13T02:05:02.554288,RUNNING
1776035162,RUNNING
2026-04-13T02:07:02.554288,IDLE
2026-04-13T02:08:02.554288,IDLE
2026-04-13T02:09:02.554288,BROKEN
2026-04-13T02:10:02.554288,RUNNING
2026-04-13T02:11:02.554288,RUNNING
1776035522,RUNNING
1776035582,RUNNING
2026-04-13T02:14:02.554288,BROKEN
2026-04-13T02:15:02.554288,BROKEN
1776035762,RUNNING
9999-99-99T99:99:99,IDLE
1776035882,IDLE
1776035942,RUNNING
1776036002,RUNNING
1776036062,RUNNING
2026-04-13T02:22:02.554288,IDLE
1776036182,RUNNING
2026-04-13T02:24:02.554288,BROKEN
1776036302,RUNNING
1776036362,BROKEN
2026-04-13T02:27:02.554288,BROKEN
2026-04-13T02:28:02.554288
2026-04-13T02:29:02.554288,RUNNING
1776036602,RUNNING
1776036662,IDLE
2026-04-13T02:32:02.554288,BROKEN
2026-04-13T02:33:02.554288,RUNNING
1776036842,BROKEN
2026-04-13T02:35:02.554288,RUNNING
2026-04-13T02:36:02.554288,RUNNING
1776037022,IDLE
1776037082,RUNNING
2026-04-13T02:39:02.554288,IDLE
1776037202,IDLE
1776037262,IDLE
1776037322,BROKEN
2026-04-13T02:43:02.554288,BROKEN
1776037442,IDLE
2026-04-13T02:45:02.554288,IDLE
1776037562,IDLE
2026-04-13T02:47:02.554288,BROKEN
1776037682,BROKEN
1776037742,IDLE
2026-04-13T02:50:02.554288,IDLE
1776037862,RUNNING
2026-04-13T02:52:02.554288,RUNNING
2026-04-13T02:53:02.554288,IDLE
2026-04-13T02:54:02.554288,RUNNING
1776038102,IDLE
1776038162,BROKEN
1776038222,IDLE
1776038282,BROKEN
2026-04-13T02:59:02.554288,RUNNING
2026-04-13T03:00:02.554288,BROKEN
1776038462,BROKEN
1776038522,BROKEN
1776038582,BROKEN
1776038642,BROKEN
1776038702,RUNNING
1776038762,BROKEN
1776038822,RUNNING
1776038882,RUNNING
NOT_A_TIMESTAMP,RUNNING
1776039002,RUNNING
2026-04-13T03:11:02.554288,IDLE
2026-04-13T03:12:02.554288,RUNNING
2026-04-13T03:13:02.554288,IDLE
9999-99-99T99:99:99,IDLE
1776039302,RUNNING
2026-04-13T03:16:02.554288,RUNNING
1776039422,BROKEN
9999-99-99T99:99:99,IDLE
2026-04-13T03:19:02.554288,RUNNING
1776039602,BROKEN
1776039662,IDLE
2026-04-13T03:22:02.554288,RUNNING
1776039782,RUNNING
1776039842,BROKEN
1776039902,IDLE
2026-04-13T03:26:02.554288,RUNNING
1776040022,BROKEN
1776040082,RUNNING
1776040142,IDLE
2026-04-13T03:30:02.554288,RUNNING
1776040262,RUNNING
1776040322,RUNNING
1776040382,RUNNING
1776040442,RUNNING
1776040502,BROKEN
1776040562,BROKEN
1776040622,BROKEN
2026-04-13T03:38:02.554288,BROKEN
2026-04-13T03:39:02.554288,IDLE
1776040802,IDLE
2026-04-13T03:41:02.554288,BROKEN
1776040922,IDLE
2026-04-13T03:43:02.554288,IDLE
2026-04-13T03:44:02.554288,IDLE
1776041102,IDLE
1776041162,RUNNING
1776041222,IDLE
1776041282,RUNNING
2026-04-13T03:49:02.554288,BROKEN
1776041402,RUNNING
NOT_A_TIMESTAMP,RUNNING
1776041522,IDLE
1776041582,BROKEN
2026-04-13T03:54:02.554288,RUNNING
2026-04-13T03:55:02.554288,BROKEN
2026-04-13T03:56:02.554288,IDLE
2026-04-13T03:57:02.554288,RUNNING
1776041882,BROKEN
1776041942,RUNNING
1776042002,BROKEN
2026-04-13T04:01:02.554288,RUNNING
1776042122,BROKEN
2026-04-13T04:03:02.554288,BROKEN
2026-04-13T04:04:02.554288,IDLE
1776042302,RUNNING
2026-04-13T04:06:02.554288,RUNNING
1776042422,RUNNING
2026-04-13T04:08:02.554288,IDLE
1776042542,IDLE
2026-04-13T04:10:02.554288,RUNNING
1776042662,RUNNING
1776042722,IDLE
1776042782,BROKEN
2026-04-13T04:14:02.554288,RUNNING
2026-04-13T04:15:02.554288,RUNNING
1776042962,BROKEN
2026-04-13T04:17:02.554288,IDLE
2026-04-13T04:18:02.554288,IDLE
2026-04-13T04:19:02.554288,RUNNING
2026-04-13T04:20:02.554288,BROKEN
2026-04-13T04:21:02.554288,BROKEN
2026-04-13T04:22:02.554288,IDLE
1776043382,RUNNING
2026-04-13T04:24:02.554288,IDLE
2026-04-13T04:25:02.554288,BROKEN
2026-04-13T04:26:02.554288,BROKEN
2026-04-13T04:27:02.554288,BROKEN
1776043682,RUNNING
2026-04-13T04:29:02.554288,IDLE
2026-04-13T04:30:02.554288,IDLE
2026-04-13T04:31:02.554288,UNKNOWN_STATUS
1776043922,IDLE
2026-04-13T04:33:02.554288,IDLE
NOT_A_TIMESTAMP,RUNNING
1776044102,IDLE
1776044162,IDLE
2026-04-13T04:37:02.554288,RUNNING
1776044282,RUNNING
2026-04-13T04:39:02.554288,BROKEN
1776044402,RUNNING
2026-04-13T04:41:02.554288,BROKEN
2026-04-13T04:42:02.554288,IDLE
2026-04-13T04:43:02.554288,RUNNING
1776044642,IDLE
1776044702,IDLE
1776044762,IDLE
2026-04-13T04:47:02.554288,BROKEN
2026-04-13T04:48:02.554288,RUNNING
1776044942,RUNNING
1776045002,IDLE
1776045062,RUNNING
1776045122,RUNNING
1776045182,IDLE
1776045242,IDLE
2026-04-13T04:55:02.554288,BROKEN
1776045362,IDLE
2026-04-13T04:57:02.554288,BROKEN
2026-04-13T04:58:02.554288,IDLE
1776045542,BROKEN
2026-04-13T05:00:02.554288,RUNNING
2026-04-13T05:01:02.554288,IDLE
1776045722,IDLE
2026-04-13T05:03:02.554288,BROKEN
1776045842,RUNNING
2026-04-13T05:05:02.554288,RUNNING
2026-04-13T05:06:02.554288,IDLE
2026-04-13T05:07:02.554288,BROKEN
1776046082,RUNNING
NOT_A_TIMESTAMP,RUNNING
2026-04-13T05:10:02.554288,IDLE
1776046262,IDLE
2026-04-13T05:12:02.554288,RUNNING
1776046382,IDLE
1776046442,RUNNING
1776046502,IDLE
2026-04-13T05:16:02.554288
2026-04-13T05:17:02.554288,RUNNING
1776046682,RUNNING
1776046742,RUNNING
1776046802,IDLE
1776046862,IDLE
2026-04-13T05:22:02.554288,RUNNING
2026-04-13T05:23:02.554288,RUNNING
2026-04-13T05:24:02.554288,RUNNING
1776047102,RUNNING
1776047162,IDLE
2026-04-13T05:27:02.554288,BROKEN
1776047282,RUNNING
1776047342,RUNNING
1776047402,RUNNING
1776047462,IDLE
2026-04-13T05:32:02.554288,BROKEN
2026-04-13T05:33:02.554288,BROKEN
2026-04-13T05:34:02.554288,RUNNING
1776047702,IDLE
2026-04-13T05:36:02.554288,BROKEN
1776047822,BROKEN
1776047882,IDLE
1776047942,IDLE
2026-04-13T05:40:02.554288,BROKEN
1776048062,IDLE
1776048122,RUNNING
1776048182,BROKEN
2026-04-13T05:44:02.554288,UNKNOWN_STATUS
2026-04-13T05:45:02.554288,BROKEN
2026-04-13T05:46:02.554288,RUNNING
2026-04-13T05:47:02.554288,RUNNING
1776048482,IDLE
1776048542,RUNNING
2026-04-13T05:50:02.554288,RUNNING
1776048662,IDLE
1776048722,IDLE
2026-04-13T05:53:02.554288,UNKNOWN_STATUS
2026-04-13T05:54:02.554288,RUNNING
1776048902,BROKEN
2026-04-13T05:56:02.554288,RUNNING
1776049022,BROKEN
2026-04-13T05:58:02.554288,BROKEN
1776049142,BROKEN
2026-04-13T06:00:02.554288,BROKEN
2026-04-13T06:01:02.554288,RUNNING
2026-04-13T06:02:02.554288,BROKEN
1776049382,IDLE
2026-04-13T06:04:02.554288,IDLE
1776049502,IDLE
2026-04-13T06:06:02.554288,BROKEN
1776049622,IDLE
2026-04-13T06:08:02.554288
1776049742,BROKEN
2026-04-13T06:10:02.554288,IDLE
2026-04-13T06:11:02.554288,RUNNING
1776049922,RUNNING
2026-04-13T06:13:02.554288,RUNNING
1776050042,BROKEN
1776050102,IDLE
1776050162,BROKEN
2026-04-13T06:17:02.554288,IDLE
1776050282,RUNNING
2026-04-13T06:19:02.554288,RUNNING
1776050402,BROKEN
1776050462,IDLE
1776050522,IDLE
2026-04-13T06:23:02.554288,BROKEN
1776050642,IDLE
2026-04-13T06:25:02.554288,RUNNING
2026-04-13T06:26:02.554288,IDLE
1776050822,BROKEN
1776050882,RUNNING
1776050942,BROKEN
2026-04-13T06:30:02.554288,BROKEN
2026-04-13T06:31:02.554288,RUNNING
2026-04-13T06:32:02.554288,RUNNING
2026-04-13T06:33:02.554288,BROKEN
2026-04-13T06:34:02.554288,IDLE
2026-04-13T06:35:02.554288,BROKEN
2026-04-13T06:36:02.554288,BROKEN
1776051422,BROKEN
1776051482,BROKEN
2026-04-13T06:39:02.554288,RUNNING
1776051602,BROKEN
2026-04-13T06:41:02.554288,RUNNING
2026-04-13T06:42:02.554288,UNKNOWN_STATUS
2026-04-13T06:43:02.554288,RUNNING
1776051842,BROKEN
1776051902,BROKEN
1776051962,BROKEN
2026-04-13T06:47:02.554288,IDLE
1776052082,BROKEN
1776052142,RUNNING
2026-04-13T06:50:02.554288,IDLE
2026-04-13T06:51:02.554288,IDLE
1776052322,IDLE
1776052382,IDLE
1776052442,BROKEN
2026-04-13T06:55:02.554288,BROKEN
1776052562,IDLE
2026-04-13T06:57:02.554288,IDLE
2026-04-13T06:58:02.554288,IDLE
2026-04-13T06:59:02.554288,IDLE
2026-04-13T07:00:02.554288,BROKEN
2026-04-13T07:01:02.554288,BROKEN
1776052922,BROKEN
2026-04-13T07:03:02.554288,BROKEN
2026-04-13T07:04:02.554288,IDLE
1776053102,IDLE
1776053162,RUNNING
1776053222,RUNNING
2026-04-13T07:08:02.554288,RUNNING
1776053342,RUNNING
2026-04-13T07:10:02.554288,BROKEN
1776053462,RUNNING
1776053522,IDLE
1776053582,RUNNING
2026-04-13T07:14:02.554288,BROKEN
1776053702,IDLE
1776053762,IDLE
2026-04-13T07:17:02.554288,RUNNING
2026-04-13T07:18:02.554288,IDLE
1776053942,IDLE
1776054002,BROKEN
2026-04-13T07:21:02.554288,RUNNING
9999-99-99T99:99:99,IDLE
2026-04-13T07:23:02.554288,RUNNING
1776054242,RUNNING
1776054302,BROKEN
2026-04-13T07:26:02.554288,BROKEN
1776054422,RUNNING
1776054482,BROKEN
1776054542,BROKEN
1776054602,IDLE
2026-04-13T07:31:02.554288,BROKEN
2026-04-13T07:32:02.554288,BROKEN
2026-04-13T07:33:02.554288,BROKEN
1776054842,IDLE
1776054902,RUNNING
2026-04-13T07:36:02.554288,BROKEN
2026-04-13T07:37:02.554288,RUNNING
1776055082,IDLE
1776055142,RUNNING
2026-04-13T07:40:02.554288,IDLE
1776055262,BROKEN
1776055322,IDLE
2026-04-13T07:43:02.554288,IDLE
2026-04-13T07:44:02.554288,RUNNING
2026-04-13T07:45:02.554288,IDLE
2026-04-13T07:46:02.554288,IDLE
1776055622,IDLE
2026-04-13T07:48:02.554288,BROKEN
1776055742,IDLE
1776055802,BROKEN
2026-04-13T07:51:02.554288,BROKEN
2026-04-13T07:52:02.554288,IDLE
2026-04-13T07:53:02.554288,BROKEN
1776056042,IDLE
2026-04-13T07:55:02.554288,IDLE
2026-04-13T07:56:02.554288,RUNNING
1776056222,RUNNING
1776056282,IDLE
1776056342,RUNNING
1776056402,RUNNING
1776056462,IDLE
1776056522,IDLE
2026-04-13T08:03:02.554288,BROKEN
2026-04-13T08:04:02.554288,RUNNING
2026-04-13T08:05:02.554288,RUNNING
2026-04-13T08:06:02.554288,RUNNING
1776056822,BROKEN
1776056882,BROKEN
2026-04-13T08:09:02.554288,BROKEN
1776057002,RUNNING
2026-04-13T08:11:02.554288,IDLE
2026-04-13T08:12:02.554288,BROKEN
2026-04-13T08:13:02.554288,IDLE
2026-04-13T08:14:02.554288,RUNNING
1776057302,BROKEN
2026-04-13T08:16:02.554288,BROKEN
2026-04-13T08:17:02.554288,BROKEN
1776057482,IDLE
1776057542,BROKEN
1776057602,IDLE
2026-04-13T08:21:02.554288,BROKEN
1776057722,BROKEN
2026-04-13T08:23:02.554288,RUNNING
1776057842,RUNNING
2026-04-13T08:25:02.554288,RUNNING
1776057962,IDLE
1776058022,RUNNING
2026-04-13T08:28:02.554288,IDLE
2026-04-13T08:29:02.554288,IDLE
2026-04-13T08:30:02.554288,RUNNING
2026-04-13T08:31:02.554288,BROKEN
1776058322,IDLE
2026-04-13T08:33:02.554288,RUNNING
1776058442,BROKEN
2026-04-13T08:35:02.554288,IDLE
,IDLE
1776058622,IDLE
2026-04-13T08:38:02.554288,IDLE
1776058742,RUNNING
1776058802,RUNNING
1776058862,RUNNING
1776058922,IDLE
1776058982,BROKEN
2026-04-13T08:44:02.554288,BROKEN
2026-04-13T08:45:02.554288,BROKEN
2026-04-13T08:46:02.554288,BROKEN
2026-04-13T08:47:02.554288,RUNNING
1776059282,BROKEN
1776059342,RUNNING
1776059402,IDLE
2026-04-13T08:51:02.554288,IDLE
2026-04-13T08:52:02.554288,IDLE
2026-04-13T08:53:02.554288,IDLE
2026-04-13T08:54:02.554288,BROKEN
1776059702,RUNNING
1776059762,BROKEN
2026-04-13T08:57:02.554288,RUNNING
2026-04-13T08:58:02.554288,BROKEN
2026-04-13T08:59:02.554288,BROKEN
2026-04-13T09:00:02.554288,RUNNING
NOT_A_TIMESTAMP,RUNNING
1776060122,IDLE
1776060182,RUNNING
1776060242,RUNNING
1776060302,BROKEN
1776060362,RUNNING
2026-04-13T09:07:02.554288,IDLE
2026-04-13T09:08:02.554288,BROKEN
2026-04-13T09:09:02.554288,RUNNING
1776060602,RUNNING
2026-04-13T09:11:02.554288,IDLE
NOT_A_TIMESTAMP,RUNNING
2026-04-13T09:13:02.554288,BROKEN
2026-04-13T09:14:02.554288,IDLE
1776060902,IDLE
1776060962,BROKEN
1776061022,RUNNING
2026-04-13T09:18:02.554288,IDLE
2026-04-13T09:19:02.554288,BROKEN
2026-04-13T09:20:02.554288,IDLE
,IDLE
1776061322,IDLE
1776061382,RUNNING
2026-04-13T09:24:02.554288,RUNNING
2026-04-13T09:25:02.554288,RUNNING
2026-04-13T09:26:02.554288,BROKEN
1776061622,RUNNING
1776061682,BROKEN
2026-04-13T09:29:02.554288,RUNNING
1776061802,IDLE
1776061862,IDLE
2026-04-13T09:32:02.554288,BROKEN
2026-04-13T09:33:02.554288,RUNNING
1776062042,BROKEN
1776062102,IDLE
2026-04-13T09:36:02.554288,RUNNING
2026-04-13T09:37:02.554288,BROKEN
1776062282,RUNNING
1776062342,IDLE
1776062402,IDLE
1776062462,BROKEN
2026-04-13T09:42:02.554288,BROKEN
2026-04-13T09:43:02.554288,RUNNING
1776062642,IDLE
1776062702,IDLE
1776062762,IDLE
2026-04-13T09:47:02.554288,RUNNING
2026-04-13T09:48:02.554288,BROKEN
2026-04-13T09:49:02.554288,IDLE
1776063002,IDLE
2026-04-13T09:51:02.554288,BROKEN
1776063122,BROKEN
1776063182,IDLE
2026-04-13T09:54:02.554288,BROKEN
2026-04-13T09:55:02.554288,RUNNING
1776063362,IDLE
1776063422,IDLE
2026-04-13T09:58:02.554288,RUNNING
2026-04-13T09:59:02.554288,RUNNING
NOT_A_TIMESTAMP,RUNNING
,IDLE
1776063722,RUNNING
2026-04-13T10:03:02.554288,BROKEN
1776063842,RUNNING
2026-04-13T10:05:02.554288,BROKEN
1776063962,RUNNING
2026-04-13T10:07:02.554288,BROKEN
2026-04-13T10:08:02.554288,IDLE
1776064142,BROKEN
1776064202,RUNNING
2026-04-13T10:11:02.554288,BROKEN
1776064322,IDLE
1776064382,RUNNING
1776064442,RUNNING
2026-04-13T10:15:02.554288,BROKEN
2026-04-13T10:16:02.554288,UNKNOWN_STATUS
2026-04-13T10:17:02.554288,IDLE
1776064682,IDLE
2026-04-13T10:19:02.554288,BROKEN
2026-04-13T10:20:02.554288
2026-04-13T10:21:02.554288
2026-04-13T10:22:02.554288,RUNNING
1776064982,BROKEN
1776065042,IDLE
2026-04-13T10:25:02.554288,RUNNING
1776065162,IDLE
1776065222,RUNNING
1776065282,RUNNING
1776065342,BROKEN
NOT_A_TIMESTAMP,RUNNING
2026-04-13T10:31:02.554288,IDLE
1776065522,IDLE
1776065582,IDLE
2026-04-13T10:34:02.554288,BROKEN
2026-04-13T10:35:02.554288,RUNNING
1776065762,RUNNING
1776065822,IDLE
2026-04-13T10:38:02.554288,IDLE
1776065942,IDLE
1776066002,BROKEN
1776066062,IDLE
2026-04-13T10:42:02.554288,IDLE
1776066182,BROKEN
2026-04-13T10:44:02.554288,IDLE
,IDLE
1776066362,RUNNING
1776066422,RUNNING
2026-04-13T10:48:02.554288,IDLE
1776066542,IDLE
1776066602,BROKEN
1776066662,RUNNING
1776066722,RUNNING
2026-04-13T10:53:02.554288,BROKEN
2026-04-13T10:54:02.554288,RUNNING
1776066902,BROKEN
2026-04-13T10:56:02.554288,BROKEN
2026-04-13T10:57:02.554288,RUNNING
2026-04-13T10:58:02.554288,BROKEN
1776067142,BROKEN
1776067202,IDLE
1776067262,IDLE
2026-04-13T11:02:02.554288,IDLE
1776067382,IDLE
1776067442,RUNNING
2026-04-13T11:05:02.554288,RUNNING
1776067562,BROKEN
2026-04-13T11:07:02.554288,BROKEN
2026-04-13T11:08:02.554288,RUNNING
2026-04-13T11:09:02.554288,BROKEN
1776067802,RUNNING
1776067862,IDLE
1776067922,IDLE
1776067982,BROKEN
2026-04-13T11:14:02.554288,BROKEN
1776068102,RUNNING
2026-04-13T11:16:02.554288,RUNNING
1776068222,RUNNING
2026-04-13T11:18:02.554288,BROKEN
2026-04-13T11:19:02.554288,IDLE
2026-04-13T11:20:02.554288,RUNNING
1776068462,IDLE
1776068522,IDLE
1776068582,IDLE
1776068642,IDLE
1776068702,IDLE
1776068762,IDLE
1776068822,IDLE
2026-04-13T11:28:02.554288
1776068942,IDLE
1776069002,IDLE
1776069062,BROKEN
1776069122,IDLE
2026-04-13T11:33:02.554288,RUNNING
2026-04-13T11:34:02.554288,BROKEN
2026-04-13T11:35:02.554288,BROKEN
2026-04-13T11:36:02.554288,RUNNING
1776069422,IDLE
1776069482,IDLE
2026-04-13T11:39:02.554288,BROKEN
1776069602,RUNNING
2026-04-13T11:41:02.554288,IDLE
1776069722,BROKEN
1776069782,RUNNING
2026-04-13T11:44:02.554288,IDLE
1776069902,IDLE
2026-04-13T11:46:02.554288,RUNNING
1776070022,BROKEN
1776070082,IDLE
2026-04-13T11:49:02.554288,IDLE
2026-04-13T11:50:02.554288,RUNNING
2026-04-13T11:51:02.554288,RUNNING
2026-04-13T11:52:02.554288,RUNNING
2026-04-13T11:53:02.554288,RUNNING
2026-04-13T11:54:02.554288,RUNNING
1776070502,IDLE
1776070562,BROKEN
2026-04-13T11:57:02.554288,IDLE
1776070682,RUNNING
2026-04-13T11:59:02.554288,IDLE
1776070802,RUNNING
1776070862,IDLE
1776070922,RUNNING
1776070982,BROKEN
2026-04-13T12:04:02.554288,IDLE
2026-04-13T12:05:02.554288,BROKEN
2026-04-13T12:06:02.554288,BROKEN
2026-04-13T12:07:02.554288,IDLE
2026-04-13T12:08:02.554288,IDLE
2026-04-13T12:09:02.554288,RUNNING
1776071402,IDLE
1776071462,RUNNING
2026-04-13T12:12:02.554288,RUNNING
1776071582,BROKEN
1776071642,IDLE
1776071702,BROKEN
1776071762,IDLE
2026-04-13T12:17:02.554288,RUNNING
1776071882,RUNNING
1776071942,IDLE
2026-04-13T12:20:02.554288,RUNNING
2026-04-13T12:21:02.554288,BROKEN
1776072122,IDLE
1776072182,BROKEN
2026-04-13T12:24:02.554288,BROKEN
2026-04-13T12:25:02.554288,RUNNING
1776072362,RUNNING
2026-04-13T12:27:02.554288,IDLE
1776072482,IDLE
2026-04-13T12:29:02.554288,RUNNING
,IDLE
1776072662,IDLE
2026-04-13T12:32:02.554288,BROKEN
2026-04-13T12:33:02.554288,BROKEN
1776072842,RUNNING
2026-04-13T12:35:02.554288,BROKEN
2026-04-13T12:36:02.554288,RUNNING
1776073022,IDLE
2026-04-13T12:38:02.554288,IDLE
1776073142,BROKEN
2026-04-13T12:40:02.554288,IDLE
1776073262,IDLE
1776073322,IDLE
2026-04-13T12:43:02.554288,RUNNING
1776073442,RUNNING
2026-04-13T12:45:02.554288,RUNNING
2026-04-13T12:46:02.554288,BROKEN
1776073622,RUNNING
2026-04-13T12:48:02.554288,RUNNING
1776073742,BROKEN
1776073802,RUNNING
2026-04-13T12:51:02.554288,BROKEN
1776073922,RUNNING
1776073982,BROKEN
1776074042,BROKEN
1776074102,RUNNING
2026-04-13T12:56:02.554288,RUNNING
1776074222,BROKEN
1776074282,BROKEN
1776074342,IDLE
1776074402,BROKEN
2026-04-13T13:01:02.554288,IDLE
2026-04-13T13:02:02.554288,BROKEN
1776074582,BROKEN
1776074642,IDLE
2026-04-13T13:05:02.554288,BROKEN
1776074762,BROKEN
2026-04-13T13:07:02.554288,BROKEN
1776074882,RUNNING
2026-04-13T13:09:02.554288,IDLE
2026-04-13T13:10:02.554288,RUNNING
9999-99-99T99:99:99,IDLE
1776075122,RUNNING
2026-04-13T13:13:02.554288,RUNNING
1776075242,BROKEN
1776075302,RUNNING
NOT_A_TIMESTAMP,RUNNING
2026-04-13T13:17:02.554288,BROKEN
2026-04-13T13:18:02.554288,IDLE
1776075542,IDLE
2026-04-13T13:20:02.554288,IDLE
2026-04-13T13:21:02.554288,BROKEN
1776075722,BROKEN
1776075782,RUNNING
1776075842,BROKEN
1776075902,RUNNING
1776075962,IDLE
2026-04-13T13:27:02.554288,IDLE
1776076082,RUNNING
2026-04-13T13:29:02.554288,RUNNING
2026-04-13T13:30:02.554288,IDLE
1776076262,IDLE
2026-04-13T13:32:02.554288,IDLE
1776076382,RUNNING
2026-04-13T13:34:02.554288,IDLE
1776076502,IDLE
1776076562,IDLE
1776076622,IDLE
2026-04-13T13:38:02.554288,BROKEN
2026-04-13T13:39:02.554288,IDLE
2026-04-13T13:40:02.554288,IDLE
2026-04-13T13:41:02.554288,BROKEN
2026-04-13T13:42:02.554288,RUNNING
1776076982,IDLE
1776077042,IDLE
1776077102,IDLE
1776077162,IDLE
2026-04-13T13:47:02.554288,IDLE
1776077282,RUNNING
,IDLE
1776077402,IDLE
NOT_A_TIMESTAMP,RUNNING
1776077522,BROKEN
1776077582,IDLE
1776077642,BROKEN
1776077702,RUNNING
2026-04-13T13:56:02.554288,BROKEN
2026-04-13T13:57:02.554288,IDLE
2026-04-13T13:58:02.554288,RUNNING
1776077942,BROKEN
1776078002,IDLE
NOT_A_TIMESTAMP,RUNNING
2026-04-13T14:02:02.554288,BROKEN
1776078182,RUNNING
2026-04-13T14:04:02.554288,IDLE
2026-04-13T14:05:02.554288,IDLE
1776078362,RUNNING
,IDLE
1776078482,IDLE
1776078542,RUNNING
2026-04-13T14:10:02.554288,IDLE
1776078662,IDLE
2026-04-13T14:12:02.554288,UNKNOWN_STATUS
2026-04-13T14:13:02.554288,BROKEN
2026-04-13T14:14:02.554288,BROKEN
1776078902,IDLE
2026-04-13T14:16:02.554288,IDLE
2026-04-13T14:17:02.554288,RUNNING
2026-04-13T14:18:02.554288,RUNNING
1776079142,IDLE
2026-04-13T14:20:02.554288,RUNNING
2026-04-13T14:21:02.554288,RUNNING
1776079322,IDLE
2026-04-13T14:23:02.554288,IDLE
2026-04-13T14:24:02.554288,UNKNOWN_STATUS
2026-04-13T14:25:02.554288,BROKEN
1776079562,BROKEN
2026-04-13T14:27:02.554288,RUNNING
1776079682,BROKEN
2026-04-13T14:29:02.554288,RUNNING
1776079802,IDLE
1776079862,RUNNING
2026-04-13T14:32:02.554288,IDLE
1776079982,IDLE
1776080042,IDLE
1776080102,IDLE
2026-04-13T14:36:02.554288,BROKEN
2026-04-13T14:37:02.554288
2026-04-13T14:38:02.554288,IDLE
1776080342,RUNNING
1776080402,IDLE
2026-04-13T14:41:02.554288,RUNNING
1776080522,BROKEN
1776080582,IDLE
2026-04-13T14:44:02.554288,RUNNING
2026-04-13T14:45:02.554288,IDLE
1776080762,IDLE
2026-04-13T14:47:02.554288,BROKEN
2026-04-13T14:48:02.554288,RUNNING
1776080942,RUNNING
1776081002,BROKEN
1776081062,BROKEN
1776081122,IDLE
1776081182,IDLE
2026-04-13T14:54:02.554288,RUNNING
1776081302,BROKEN
2026-04-13T14:56:02.554288
1776081422,RUNNING
1776081482,RUNNING
1776081542,RUNNING
2026-04-13T15:00:02.554288,IDLE
1776081662,RUNNING
1776081722,IDLE
1776081782,BROKEN
1776081842,RUNNING
